q_sim,q_obs
3.997952249463495e-05,0.44
5.270248400591304e-05,0.45
5.5570115947903986e-05,0.45
5.528416676674305e-05,0.41
5.404426177962494e-05,0.4
5.254405079011131e-05,0.41
5.100032486862989e-05,1.13
5.484981820161816e-05,1.42
6.454665226309618e-05,0.98
7.20227938010258e-05,1.21
7.301692001136384e-05,0.97
7.181615058733263e-05,0.74
6.995972292855588e-05,1.16
6.794350483145604e-05,0.72
6.592163016049613e-05,0.63
6.831035749166533e-05,0.59
6.777344430384166e-05,0.55
6.621561401335549e-05,0.55
0.00019797840114450988,0.52
0.00023860160051112375,0.54
0.0002463134728250959,0.51
0.00024353275200324263,0.51
0.0002694505262105413,0.48
0.00027284737466230156,0.47
0.00046022929649653966,0.45
0.0005143592876345803,0.44
0.0005205905887815643,0.45
0.0005116639281488783,0.44
0.0004983102229666897,0.44
0.00048390730056195217,0.43
0.0005532826398062613,0.43
0.0005961762456192299,0.44
0.0005981131013582263,0.44
0.002753088178991497,0.77
0.0035013744520511047,0.58
0.003663871618342276,0.45
0.003706551244743434,0.44
0.003912830911116115,0.44
0.0039037912367930676,0.44
0.0039473718068255914,0.44
0.0070988085644776815,0.45
0.0081890478835279,0.51
0.008363951106453929,0.41
0.008243644153355692,0.39
0.008035600494652061,0.37
0.008236292649067204,0.38
0.008141552491406356,0.37
0.01194146634152123,0.37
0.01721454921000603,0.54
0.01861765662658039,0.38
0.018667444010230322,0.37
0.01829432155507426,0.37
0.017800649836840914,0.37
0.017281189276632296,0.35
0.018185418576817353,0.36
0.01932045930292633,0.41
0.019513822007214746,0.37
0.03358262781746062,0.65
0.03766718781911695,0.46
0.039849541633669536,0.41
0.03974377455136571,0.37
0.03888914617466056,0.34
0.039733744992944874,0.38
0.04341868125207041,0.42
0.04787576401714125,0.41
0.04839059046745049,0.44
0.04755258660040164,0.38
0.046310748973477846,0.36
0.04497228356510284,0.36
0.04363284194564695,0.36
0.042321163752988576,0.35
0.041045222130714334,0.35
0.03980662690536436,0.35
0.03860506850357071,0.35
0.03743967638111254,0.35
0.036309433654719565,0.34
0.03521330179318112,0.34
0.03659707546470459,0.34
0.0363447902946798,0.35
0.03594234584377485,0.34
0.03508945705002203,0.33
0.034517896562771266,0.33
0.0336429674832382,0.33
0.03268052360408352,0.33
0.031710494592294976,0.33
0.030758289396441093,0.32
0.0298312927300092,0.32
0.028931197488664545,0.32
0.02805794483090411,0.32
0.027334732242680033,0.32
0.0313292242808674,0.36
0.03206151624125465,0.32
0.03163062671504629,0.32
0.030843333130108785,0.32
0.02996387968196377,0.31
0.02907512088515459,0.31
0.028202195798714025,0.31
0.03059873928695797,0.34
0.03802342515148234,0.35
0.04945564239249926,0.47
0.06980552078490937,0.62
0.11570433688524762,0.78
0.18358654285281398,1.45
0.20242464236879823,0.85
0.42623349861278653,0.63
