like1,parBETA,parFC,parK0,parK1,parK2,parLP,parPERC,parUZL,parTT,parCFMAX,parCFR,parCWH,paralpha,parbeta,chain
-26805.598,1.5948178,295.1157,0.48850596,0.12598266,0.17690699,0.5016855,3.7952232,35.46017,-1.2125775,2.7705085,0.07434308,0.07656269,0.7010648,3.1540716,0.0
-26013.896,4.111466,525.1025,0.7174347,0.30474404,0.05139857,0.5952612,2.5994887,60.498722,-1.9151112,8.744771,0.014216371,0.12732558,2.1797035,0.7518651,1.0
-27986.785,2.9014957,421.63724,0.1463181,0.072472185,0.095863104,0.4046801,8.714865,23.780056,-0.009846249,1.7051123,0.038896233,0.051161796,2.5053868,2.3417087,2.0
-26716.451,4.793152,746.14685,0.6185013,0.24179988,0.07182668,0.3002304,1.3658047,73.86745,1.2432328,6.142403,0.026441883,0.15176673,1.0768154,4.812224,3.0
-27336.223,3.492002,640.1373,0.39081934,0.44334772,0.1481227,0.6957208,6.050207,86.85654,1.8181878,4.8367906,0.051322836,0.02849813,1.444657,5.675038,4.0
-29543.148,5.327683,172.40164,0.26320952,0.3813138,0.025635468,0.7954758,7.428278,47.874985,0.58695483,3.895047,0.087252885,0.17646842,0.32511258,1.6137567,5.0
-28729.088,2.3046618,872.73126,0.8136836,0.18207851,0.12048868,0.90867233,4.975286,12.927807,-0.603447,7.412186,0.062184032,0.099485554,1.7623439,4.006768,6.0
-27914.223,4.963041,286.94458,0.72915477,0.36446145,0.03530194,0.23301968,4.7376537,95.14383,-2.3759704,7.751447,0.04842061,0.07042806,1.4951688,1.8824818,0.0
-26765.691,4.111466,361.03534,0.7174347,0.30474404,0.05139857,0.39546382,2.5994887,60.498722,-1.9151112,6.3841643,0.005673816,0.1451418,2.1797035,0.7518651,1.0
-28223.607,2.9014957,561.09705,0.1463181,0.11876366,0.06496375,0.4046801,8.714865,10.403537,-1.0037981,4.3677716,0.030055813,0.05059149,2.4713514,2.3417087,2.0
-28149.969,5.1298914,815.8813,0.5374802,0.2748547,0.06460837,0.2361107,1.6930197,93.26207,1.5101125,6.43997,0.005922598,0.11694994,2.0264874,4.810665,3.0
-27488.373,5.5013676,604.07965,0.43015146,0.41567442,0.09055508,0.6666519,4.3801484,82.09201,2.239615,6.5163856,0.03804944,0.089757115,1.0854924,5.049188,4.0
-29704.441,5.327683,172.40164,0.26440224,0.3813138,0.025635468,0.7954758,7.428278,47.874985,0.58695483,3.895047,0.087252885,0.17646842,0.05728282,1.6137567,5.0
-28413.197,2.3046618,960.6293,0.8136836,0.17181009,0.1813432,0.90867233,0.81229556,12.927807,-0.603447,7.412186,0.08641412,0.099485554,1.7623439,4.006768,6.0
-25998.182,2.2555544,391.91968,0.62839097,0.12598266,0.17690699,0.60648316,3.7952232,35.46017,-1.2125775,3.4814684,0.093033135,0.1417014,0.3039287,3.6537645,0.0
-28050.867,3.3057978,864.00415,0.7174347,0.34599572,0.05139857,0.6968401,3.9935484,60.498722,-1.9151112,8.744771,0.09912022,0.12732558,1.7768906,5.4049835,1.0
-29506.66,2.9014957,421.63724,0.1463181,0.072472185,0.024310889,0.33099377,8.714865,6.2674,-2.3378696,4.389169,0.038896233,0.11477264,2.5053868,2.3417087,2.0
-26256.72,4.793152,746.14685,0.87500316,0.3607064,0.10363384,0.3002304,1.3658047,73.86745,1.2181271,9.794669,0.0038676972,0.1122338,1.0768154,4.812224,3.0
-26195.203,2.9419286,738.2358,0.6618022,0.43652517,0.18115866,0.6962579,3.2556605,95.03666,0.7033045,6.790681,0.045830134,0.040755887,1.337307,5.8088765,4.0
-29041.32,5.5379167,299.52625,0.21292509,0.303504,0.018349107,0.7082101,7.7931314,27.331043,1.4858015,3.8684397,0.087252885,0.16450511,0.32511258,1.8705215,5.0
-28905.479,1.9844363,862.7222,0.7379712,0.14519535,0.15691984,0.95612013,1.3813602,7.097956,-1.8856174,6.975206,0.091313876,0.105724245,2.2532928,2.2990994,6.0
-28426.426,4.560253,316.08734,0.22257629,0.17691126,0.0436603,0.37871203,8.50123,28.417164,1.4605346,3.4814684,0.051937655,0.1417014,0.3039287,3.6537645,0.0
-25423.15,1.8134885,525.1025,0.7174347,0.16964473,0.05139857,0.5952612,0.46657103,66.55505,-1.9151112,8.744771,0.014216371,0.10915462,2.1797035,0.7518651,1.0
-30603.686,1.2960217,421.63724,0.09841211,0.072472185,0.095863104,0.92432266,8.714865,23.780056,-0.009846249,1.2215312,0.038896233,0.051161796,2.5053868,2.3417087,2.0
-27340.586,4.793152,746.14685,0.77596605,0.11110211,0.10363384,0.4137763,1.3658047,69.07705,1.2181271,9.794669,0.0038676972,0.1122338,1.0768154,4.812224,3.0
-26604.402,2.9419286,945.26294,0.6618022,0.43652517,0.18115866,0.8249549,1.8358717,95.03666,0.7033045,6.790681,0.060655188,0.071401455,1.337307,5.8088765,4.0
-29098.299,4.4973593,299.52625,0.21292509,0.303504,0.018349107,0.7691885,7.7931314,16.443277,1.4858015,3.8684397,0.09976049,0.16450511,0.32511258,1.8705215,5.0
-28897.66,1.9210402,722.5891,0.547444,0.33105877,0.1813432,0.90867233,0.81229556,66.857025,-0.69997996,7.412186,0.03739559,0.06478213,1.7623439,4.006768,6.0
-28716.64,2.3516674,220.42186,0.55078894,0.12598266,0.13902041,0.7344036,3.7952232,58.758537,-1.3135259,3.4814684,0.098325245,0.1417014,0.19791222,2.8806205,0.0
-28285.19,2.0963383,269.69986,0.4276575,0.124752626,0.016574053,0.37348005,4.17716,71.6146,-1.653025,6.1696815,0.0070734937,0.085446976,2.5253773,0.070873715,1.0
-27223.219,2.5684845,421.63724,0.3228193,0.07734269,0.13029677,0.3025185,8.714865,23.780056,-0.3304352,2.439388,0.007716968,0.051161796,2.2410135,2.3417087,2.0
-26791.664,2.049725,746.14685,0.87500316,0.3607064,0.13835797,0.3002304,1.3658047,73.86745,1.2181271,9.794669,0.0038676972,0.043800753,1.6765804,4.812224,3.0
-25350.916,2.9419286,738.2358,0.6618022,0.25361916,0.16651942,0.6962579,0.9196894,95.03666,0.7033045,9.113441,0.045830134,0.040755887,1.337307,3.1600888,4.0
-29380.102,5.515529,299.52625,0.21292509,0.4739154,0.018349107,0.7082101,7.7931314,27.331043,1.4858015,3.8684397,0.010759374,0.16450511,0.32511258,1.8705215,5.0
-30555.83,1.3598543,962.19574,0.8136836,0.17181009,0.18858701,0.9770662,3.919015,34.836964,-2.1536992,7.412186,0.08641412,0.099485554,1.7305532,4.0843606,6.0
-26136.818,2.8118205,356.8993,0.7701722,0.20724444,0.12613554,0.4991659,1.2747085,70.57938,-1.1401101,6.4647326,0.0674317,0.16456614,0.05861381,3.381209,0.0
-27677.229,1.8134885,525.1025,0.7118171,0.37455142,0.018447852,0.55350953,0.46657103,66.55505,-0.057190385,8.744771,0.0030647444,0.117546275,2.1797035,0.69845104,1.0
-27478.145,1.0733386,450.18378,0.38212672,0.04096028,0.19783953,0.39416745,7.3155446,33.648308,-1.348783,2.1218343,0.021675572,0.021082807,2.3210735,2.3863773,2.0
-25722.443,4.2968,663.59467,0.80407727,0.3496828,0.08065272,0.36743376,0.45279944,68.67386,0.10599643,9.98832,0.02166426,0.1597964,0.7632462,4.4366293,3.0
