q_sim,q_obs
3.512018537766034e-07,2.84
8.516968611377286e-07,2.17
1.3516310769135485e-06,1.66
1.8008750629931637e-06,1.3
2.1840784577361014e-06,0.97
2.5008258219020365e-06,0.92
2.757083197419788e-06,0.94
2.961111537034828e-06,0.75
3.121477935926859e-06,0.75
3.2461289855562103e-06,0.77
3.3420165064959648e-06,0.66
3.415008473154339e-06,0.59
3.469940764954173e-06,0.53
3.5107311600226565e-06,0.52
3.54051336415039e-06,0.53
3.534134551867149e-06,0.51
3.52778627129795e-06,0.63
3.7121047004486154e-06,1.26
4.17460098179058e-06,1.63
4.770069141344058e-06,1.68
5.37080688790539e-06,1.58
5.9157433688895715e-06,1.33
6.381849264989775e-06,1.12
6.978553724170643e-06,0.9
7.590860932976173e-06,0.9
8.138371513732258e-06,0.79
8.601344338058454e-06,0.65
1.0073860337095836e-05,0.73
1.4463546821344747e-05,1.0
1.986128879070237e-05,1.29
2.5043297044641756e-05,1.16
3.089055007889617e-05,0.94
4.4639290433691e-05,0.76
6.500823834786492e-05,1.58
8.889927774228114e-05,2.24
0.00011435639050110274,2.31
0.00014084555353731357,2.18
0.00016542111172893975,2.05
0.00018658059246827466,1.8
0.00020413161185937252,1.39
0.00021834164053173167,1.1
0.00022964632482305248,1.0
0.00023842775409454192,0.81
0.0002450334799347273,0.81
0.00025009220983887863,0.85
0.0002539170438018778,0.81
0.00025666647979573543,0.65
0.0002580392486778898,0.67
0.00027478147825802794,0.72
0.00030535091519388457,0.83
0.000342966816383527,0.86
0.00038196850282814056,1.06
0.00043854340256714954,0.95
0.0005252336152553865,1.48
0.0006270689892898668,2.34
0.0007419483012039637,2.04
0.0008690432904009491,1.92
0.0010080694382601295,1.87
0.0011928317179457882,1.86
0.0014028108083864882,2.51
0.0016106935682997827,2.51
0.0017988073602075512,1.84
0.0019619300718346703,1.56
0.002127877240225704,1.29
0.002281053628274969,1.27
0.0024116315388963516,1.24
0.002518873793358372,1.09
0.002603312387093171,0.9
0.0026677946389229933,0.9
0.0027170989976927286,0.9
0.002797657308646592,0.8
0.002918050653212749,0.78
0.0030762413832928653,0.94
0.0032942069886379433,1.04
0.003551566838148323,1.16
0.003803582286115469,1.39
0.00402881815577937,1.32
0.004228360439203091,1.12
0.004499755940739698,1.0
0.0048447222496991885,1.35
0.005192884256682616,1.61
0.0055102840101911195,1.41
0.00578418687685932,1.2
0.00601908610731461,1.13
0.006326825068698836,0.92
0.006663909813193711,1.14
0.007041754099354043,1.19
0.007530574937672504,1.22
0.008042258099413361,1.85
0.00851795139860953,1.55
0.008949343989896849,1.23
0.009327459705220585,1.07
0.009731004721590084,0.91
0.010152194020552474,0.96
0.010545132596119883,1.04
0.01088861190175196,0.77
0.011176520451398313,0.69
0.011416590232592188,0.64
0.011613677869352664,0.54
0.011762277560362987,0.57
0.011885126597252342,0.55
0.011980770037377048,0.52
0.012047652293511237,0.51
0.012099941826047548,0.5
0.012140759044121586,0.5
0.012171458878337727,0.49
0.012194314558790748,0.49
0.012204586081059163,0.49
0.012208109835112401,0.49
0.012213202613350283,0.48
0.012221718821803958,0.48
0.012230095120406,0.47
0.012235936608640764,0.46
0.012240072688585612,0.46
0.012244989461344296,0.45
0.012273827757449458,0.47
0.012312626100936131,0.49
0.012349730160088706,0.45
0.012381411268212336,0.45
0.012413754071903104,0.44
0.012446121990511549,0.44
0.012507547354005121,0.43
0.012580797052112347,0.47
0.01265486887266228,0.43
0.012729255161836124,0.42
0.012902509129586417,0.44
0.013128550943027026,0.69
0.01335370613347371,0.58
0.013559840788947041,0.48
0.013740955426169503,0.43
0.013912037462975894,0.42
0.014074291648764127,0.49
0.014219120865494199,0.44
0.014343965988738135,0.42
0.01445293383788961,0.42
0.014551718871208166,0.4
0.01466669274056237,0.4
0.01478357770951847,0.53
0.014894857592898873,0.42
0.014991513790617547,0.41
0.01506216220639744,0.4
0.015116660422249163,0.39
